id,direction,model_label,use_pivot_english,latency_ms,request_error,source,reference,hypothesis,explanation,explanation_nonempty,explanation_language_ok,hints_count,hints_nonempty,hints_language_ok,grammar_count,grammar_language_ok,support_ok,expected_keyword_coverage,bleu,chrf,rouge_l,language_ok,copied_source,line_count_match,length_ratio,model_variant
frja-003,fr-ja,qwen2.5-7b,False,44036.0,,"Il pleut beaucoup aujourd'hui, prends un parapluie.",今日は雨がたくさん降っているので、傘を持っていって。,雨が降っています。傘を取ってください。,"Cette phrase aborde le sujet de la météo, en particulier des conditions météorologiques difficiles comme le temps à l'intérieur d'un orage ou une pluie.",True,True,3,3,True,2,True,True,0.0,8.802183072000155,4.346299576347142,0.5333333333333333,True,False,True,0.7307692307692307,qwen2.5-7b
frja-004,fr-ja,qwen2.5-7b,False,46908.0,,J'aime apprendre le japonais parce que c'est difficile.,日本語を学ぶのが好きです。難しいからです。,私は日本語を学ぶのが好きです。それは難しいです。,"Cette phrase exprime une préférence pour apprendre le japonais, car c'est difficile.",True,True,2,2,True,2,True,True,0.0,8.802183072000155,4.346299576347142,0.8444444444444444,True,False,True,1.1428571428571428,qwen2.5-7b
frja-005,fr-ja,qwen2.5-7b,False,21147.0,,"Si tu as du temps, viens demain.",時間があれば、明日来てください。,来週は時間があれば来てください。,Cette phrase suggère à quelqu'un de venir participer à une activité ou à un réveillon si il a le temps.,True,True,1,1,True,1,True,True,0.3333333333333333,8.802183072000155,4.346299576347142,0.8125,True,False,True,1.0,qwen2.5-7b
frja-006,fr-ja,qwen2.5-7b,False,84667.0,,Je n'ai pas encore fini le rapport.,まだレポートが終わっていません。,私は報告書をまだ終わりません。,"Cette phrase est en français, qui signifie 'I am not yet finished with the report'.",True,True,3,3,True,3,True,True,0.3333333333333333,8.802183072000155,4.346299576347142,0.5161290322580646,True,False,True,0.9375,qwen2.5-7b
frja-007,fr-ja,qwen2.5-7b,False,64472.0,,Peux-tu parler plus lentement ?,もう少しゆっくり話してもらえますか？,はなにを話すのをゆっくりと言いますか？,Cette phrase demande à quelqu'un de parler avec une cadence plus lente.,True,True,2,2,True,2,False,False,0.3333333333333333,8.802183072000155,4.346299576347142,0.4324324324324324,True,False,True,1.0555555555555556,qwen2.5-7b
frja-008,fr-ja,qwen2.5-7b,False,61133.0,,Il faut etudier chaque jour.,毎日勉強しなければなりません。,毎日勉強する必要がある。,Cette phrase suggère d'apprendre quotidiennement.,True,True,2,2,True,3,False,False,0.0,8.802183072000155,4.346299576347142,0.3703703703703704,True,False,True,0.8,qwen2.5-7b
frja-009,fr-ja,qwen2.5-7b,False,26488.0,,Ce livre est plus interessant que celui-la.,この本はあの本より面白いです。,この本はそれよりも興味深いです。,Cette phrase utilise une structure de comparaison qui indique que ce livre est plus intéressant que l'autre livre.,True,True,3,3,True,1,True,True,0.6666666666666666,8.802183072000155,4.346299576347142,0.6451612903225806,True,False,True,1.0666666666666669,qwen2.5-7b
frja-010,fr-ja,qwen2.5-7b,False,25079.0,,J'ai oublie mon portefeuille dans le train.,電車に財布を忘れました。,私は電車で私の財布を忘れました。,Cette phrase est en français et signifie littéralement 'Je suis fatigué de lire'.,True,True,2,2,True,2,True,True,0.0,8.802183072000155,4.346299576347142,0.7857142857142857,True,False,True,1.3333333333333333,qwen2.5-7b
jafr-001,ja-fr,qwen2.5-7b,False,35103.0,,すみません、駅はどこですか？,"Excusez-moi, ou se trouve la gare ?",Quelle est la station le plus proche de là où vous êtes ?,Cette phrase demande à quelqu'un d'indiquer la station la plus proche d'une personne.,True,True,2,2,True,2,True,True,0.0,8.802183072000155,4.346299576347142,0.2,True,False,True,1.6285714285714286,qwen2.5-7b
jafr-002,ja-fr,qwen2.5-7b,False,69402.0,,昨日は友達と映画を見に行きました。,"Hier, je suis alle voir un film avec des amis.",Hier était avec des amis au cinéma.,"Le texte japonais exprime une expérience passée d'aller voir un film avec des amis, qui est traduite exactement en français.",True,True,3,3,True,2,False,False,0.6666666666666666,8.802183072000155,4.346299576347142,0.2352941176470588,True,False,True,0.7608695652173914,qwen2.5-7b
jafr-003,ja-fr,qwen2.5-7b,False,31783.0,,この問題は少し難しいけど、頑張れば理解できます。,"Ce probleme est un peu difficile, mais si on fait des efforts on peut le comprendre.","Cela peut sembler un peu difficile à comprendre, mais avec du travail, vous pouvez l'acquérir.",Le message encourage le lecteur à rester calme et patient lorsqu'il rencontre une question difficile.,True,True,1,1,True,2,True,True,0.0,8.802183072000155,4.346299576347142,0.1935483870967742,True,False,True,1.119047619047619,qwen2.5-7b
jafr-004,ja-fr,qwen2.5-7b,False,53353.0,,毎朝コーヒーを飲んでから学校へ行きます。,"Chaque matin, je bois un cafe puis je vais a l'ecole.",Je prends un café chaque matin avant d'aller à l'école.,Cette phrase exprime une routine quotidienne de se préparer pour aller à l'école en buvant du café.,True,True,2,2,True,2,False,False,0.0,8.802183072000155,4.346299576347142,0.0952380952380952,True,False,True,1.0377358490566038,qwen2.5-7b
jafr-005,ja-fr,qwen2.5-7b,False,28433.0,,今日は早く帰ってもいいですか？,Est-ce que je peux rentrer tot aujourd'hui ?,Avez-vous le droit de rentrer tôt aujourd'hui ?,Cette phrase demande à quelqu'un si elle a la permission ou le droit d'arriver tard.,True,True,3,3,True,0,False,False,0.6666666666666666,8.802183072000155,4.346299576347142,0.375,True,False,True,1.068181818181818,qwen2.5-7b
jafr-006,ja-fr,qwen2.5-7b,False,25429.0,,日本に来てから三年になります。,Cela fait trois ans que je suis venu au Japon.,Je viens de Japon depuis trois ans.,Cette phrase exprime que l'interlocuteur a vécu en Japon pendant trois années après son arrivée.,True,True,2,2,True,3,True,True,0.3333333333333333,8.802183072000155,4.346299576347142,0.1176470588235294,True,False,True,0.7608695652173914,qwen2.5-7b
jafr-007,ja-fr,qwen2.5-7b,False,69139.0,,彼は会議中なので電話に出られません。,"Il est en reunion, donc il ne peut pas repondre au telephone.",Il ne peut pas être appelé pendant le meeting.,Le texte indique que la personne ne peut pas recevoir de téléphone pendant une réunion.,True,True,2,2,False,3,True,False,0.0,8.802183072000155,4.346299576347142,0.380952380952381,True,False,True,0.7540983606557377,qwen2.5-7b
jafr-008,ja-fr,qwen2.5-7b,False,14505.0,,もっと静かにしてくれませんか。,Pourriez-vous parler plus doucement ?,Plus silencieux.,"Le français 'plus' signifie 'plus', et 'silencieux' est la forme du verbe en conditionnel passé de 'être' dans le passé composé, qui se traduit par 'sombre' ou 'dans l'état d'être'.",True,True,2,2,True,1,True,True,0.0,8.802183072000155,4.346299576347142,0.0,True,False,True,0.4324324324324324,qwen2.5-7b
jafr-009,ja-fr,qwen2.5-7b,False,21474.0,,もし雨が降ったら、試合は中止になります。,"S'il pleut, le match sera annule.","Si il pleut, le match sera reporté.","Cette phrase exprime que si la pluie tombe pendant un match de foot, celui-ci sera annulé et repoussé à une date ultérieure.",True,True,3,3,True,3,True,True,0.3333333333333333,8.802183072000155,4.346299576347142,0.6153846153846153,True,False,True,1.0606060606060606,qwen2.5-7b
jafr-010,ja-fr,qwen2.5-7b,False,54505.0,,宿題を忘れてしまいました。,J'ai oublie les devoirs.,Échoué pour le devoir.,"Le mot 'devoir' se traduit par 'homework' en français, et l'action d'avoir oublié un devoir est appelée 'miss'.",True,True,2,2,True,1,True,True,0.3333333333333333,8.802183072000155,4.346299576347142,0.0,True,False,True,0.9166666666666666,qwen2.5-7b
frja-011,fr-ja,qwen2.5-7b,False,41102.0,,J'habite pres du campus.,私はキャンパスの近くに住んでいます。,私はキャンパスの近くに住んでいます。,Cette phrase est en français et signifie littéralement 'j'habite près du campus'.,True,True,2,2,True,3,False,False,0.0,8.802183072000155,4.346299576347142,1.0,True,False,True,1.0,qwen2.5-7b
frja-012,fr-ja,qwen2.5-7b,False,49866.0,,"Le train part a 7 heures, ne sois pas en retard.",電車は7時に出発します。遅れないで。,出発は7時です。遅刻しないでください。,"La phrase 'part' en français signifie 'départ' dans le contexte de la locomotive. Donc, il faut traduire '列車は7時に出発します' par 'Le train part à 7 heures'.",True,False,1,1,True,1,False,False,0.3333333333333333,8.802183072000155,4.346299576347142,0.5405405405405405,True,False,True,1.0555555555555556,qwen2.5-7b
frja-013,fr-ja,qwen2.5-7b,False,42039.0,,Nous devons envoyer un email au professeur.,教授にメールを送らなければなりません。,あなたは教授にメールを送らなければなりません。,指令要求将一个法语句子翻译成日语。,True,False,2,2,False,3,False,False,0.0,8.802183072000155,4.346299576347142,0.9047619047619048,True,False,True,1.2105263157894737,qwen2.5-7b
frja-014,fr-ja,qwen2.5-7b,False,72524.0,,Je prefere le the au cafe.,私はコーヒーよりお茶が好きです。,私はカフェよりコーヒーを好む。,Cette phrase exprime une préférence pour le café au lieu du café parfumé.,True,True,3,3,True,2,True,True,0.0,8.802183072000155,4.346299576347142,0.5161290322580646,True,False,True,0.9375,qwen2.5-7b
frja-015,fr-ja,qwen2.5-7b,False,63475.0,,Il y avait beaucoup de monde au festival.,祭りには人がたくさんいました。,多くの人々が集まっていた。,Cette phrase décrit une grande activité (comme un festival) où beaucoup de personnes se sont assemblées.,True,True,2,2,True,3,True,True,0.3333333333333333,8.802183072000155,4.346299576347142,0.3571428571428571,True,False,True,0.8666666666666667,qwen2.5-7b
frja-016,fr-ja,qwen2.5-7b,False,48751.0,,"Pouvez-vous repeter, s'il vous plait ?",すみません、もう一度言っていただけますか？,はい、お手伝いいたします。,"Cette phrase est la traduction en japonais de « Oui, je peux vous aider ».",True,True,2,2,True,3,False,False,0.0,8.802183072000155,4.346299576347142,0.2941176470588235,True,False,True,0.6190476190476191,qwen2.5-7b
frja-017,fr-ja,qwen2.5-7b,False,24886.0,,Je n'ai jamais ete au Japon.,私は日本に行ったことがありません。,私は日本に ever い ま め た け ない 。,Cette phrase exprime que le parlant ne s'est jamais rendu en Inde.,True,True,1,1,True,2,True,True,0.0,8.802183072000155,4.346299576347142,0.3333333333333333,True,False,True,1.4705882352941178,qwen2.5-7b
frja-018,fr-ja,qwen2.5-7b,False,41493.0,,"Quand tu arriveras, appelle-moi.",着いたら電話して。,あなたが到着するまでに、私は呼びます。,Cette phrase signifie que quelqu'un va vous appeler jusqu'au moment où vous arriverez.,True,True,1,1,True,3,False,False,0.0,8.802183072000155,4.346299576347142,0.1428571428571428,True,False,True,2.111111111111111,qwen2.5-7b
frja-019,fr-ja,qwen2.5-7b,False,26134.0,,Ce restaurant est celebre pour ses ramen.,このレストランはラーメンで有名です。,このレストランはラーメンの名所です。,Cette phrase traduite en japonais est 'Ce restaurant est célèbre pour ses nouilles de riz.',True,True,1,1,True,2,True,True,0.0,8.802183072000155,4.346299576347142,0.8888888888888888,True,False,True,1.0,qwen2.5-7b
frja-020,fr-ja,qwen2.5-7b,False,272675.0,,Je suis en train d'etudier pour l'examen.,私は試験のために勉強しているところです。,私は試験に取り組んでいます。,Cette phrase est en français et signifie que je vais me préparer pour les examens.,True,True,1,1,True,3,True,True,0.3333333333333333,8.802183072000155,4.346299576347142,0.4705882352941176,True,False,True,0.7,qwen2.5-7b
frja-021,fr-ja,qwen2.5-7b,False,42456.0,,Il est possible de payer par carte.,カードで支払うことができます。,できます。支払いはクレジットカードで可能です。,"Le mot-clé 'possible' accompagné d'une indication, ce qui signifie que la possibilité de paiement par carte de crédit est présentée.",True,True,2,2,True,2,True,True,0.0,8.802183072000155,4.346299576347142,0.3684210526315789,True,False,True,1.5333333333333334,qwen2.5-7b
frja-022,fr-ja,qwen2.5-7b,False,41349.0,,"Demain, il fera plus chaud qu'aujourd'hui.",明日は今日より暑くなるでしょう。,明日は今日よりも暑くなる。,Cette phrase est en français et signifie 'Demain sera plus chaud que demain'.,True,True,3,3,True,2,True,True,0.3333333333333333,8.802183072000155,4.346299576347142,0.8275862068965517,True,False,True,0.8125,qwen2.5-7b
frja-023,fr-ja,qwen2.5-7b,False,26430.0,,N'oublie pas de fermer la porte.,ドアを閉めるのを忘れないで。,閉めてください。,L'expression d'injonction « N'**OUBLIEZ** PAS » est utilisée pour renforcer le déroulement. C'est un exemple de l'utilisation de l'injonction.,True,True,3,3,True,2,True,True,0.0,8.802183072000155,4.346299576347142,0.3636363636363636,True,False,True,0.5714285714285714,qwen2.5-7b
frja-024,fr-ja,qwen2.5-7b,False,67616.0,,Je veux acheter un billet aller-retour.,往復切符を買いたいです。,行き帰りのチケットを買いたい。,"Cette phrase est généralement traduite en anglais par « I want to buy a round-trip ticket ». Notez que dans le japonais, « aller retour » signifie littéralement « aller retour », ce qui fait référence à la distance totale entre les deux endroits.",True,True,1,1,True,3,False,False,0.0,8.802183072000155,4.346299576347142,0.4444444444444445,True,False,True,1.25,qwen2.5-7b
frja-025,fr-ja,qwen2.5-7b,False,12586.0,,"Si tu es fatigue, repose-toi un peu.",疲れているなら、少し休んでください。,休息一下，如果你累了。,"Instructions, conseil de relaxation lorsque vous ressentez une fatigue.",True,True,2,2,True,2,True,True,0.0,8.802183072000155,4.346299576347142,0.1379310344827586,True,False,True,0.6111111111111112,qwen2.5-7b
jafr-011,ja-fr,qwen2.5-7b,False,22517.0,,今日は図書館で勉強します。,"Aujourd'hui, j'etudie a la bibliotheque.","Je vais vous aider à traduire le texte japonais au français. Voici la traduction exacte :

Aujourd'hui, je vais aller dans la bibliothèque pour étudier.",Le texte japonais indique que le locuteur va se rendre à la bibliothèque pour étudier aujourd'hui.,True,True,3,3,True,3,True,True,0.3333333333333333,8.802183072000155,4.346299576347142,0.1333333333333333,True,False,False,3.8,qwen2.5-7b
jafr-012,ja-fr,qwen2.5-7b,False,13803.0,,電車が遅れているので、少し待ってください。,"Le train a du retard, alors veuillez patienter un peu.",Attendez-vous à une légère retardation.,Cette phrase exprime que la traine est en retard et demande un peu de patience.,True,True,3,3,True,3,True,True,0.3333333333333333,8.802183072000155,4.346299576347142,0.0,True,False,True,0.7222222222222222,qwen2.5-7b
jafr-013,ja-fr,qwen2.5-7b,False,29067.0,,宿題を終えたらゲームをしてもいいです。,"Si tu finis les devoirs, tu peux jouer.","Après avoir terminé les devoirs, il est permis de jouer aux jeux.",Cette phrase indique que la personne peut jouer à des jeux après avoir terminé ses devoirs.,True,True,2,2,True,2,True,True,0.3333333333333333,8.802183072000155,4.346299576347142,0.2,True,False,True,1.6666666666666667,qwen2.5-7b
jafr-014,ja-fr,qwen2.5-7b,False,30859.0,,このカメラは軽くて使いやすいです。,Cet appareil photo est leger et facile a utiliser.,Cette caméra est légère et facile à utiliser.,"Le texte japonais exprime que la caméra est légère et facile d'utilisation, ce qui est traduit en français de manière correcte.",True,True,2,2,True,2,True,True,0.3333333333333333,8.802183072000155,4.346299576347142,0.4705882352941176,True,False,True,0.9,qwen2.5-7b
jafr-015,ja-fr,qwen2.5-7b,False,10415.0,,来週までにこの書類を提出してください。,Veuillez remettre ce document d'ici la semaine prochaine.,Veuillez présenter ce document avant la semaine prochaine.,"Cette phrase demande à une personne de rendre un document avant le début d'une semaine future, en français.",True,True,2,2,True,2,True,True,0.0,8.802183072000155,4.346299576347142,0.75,True,False,True,1.0175438596491229,qwen2.5-7b
jafr-016,ja-fr,qwen2.5-7b,False,10525.0,,彼女はフランス語がとても上手です。,Elle parle tres bien francais.,Elle est très bonne en français.,"Le texte original est une affirmation positive concernant la maîtrise de l'anglais, mais le traducteur a utilisé des expressions similaires pour le français.",True,True,1,1,True,1,True,True,0.0,8.802183072000155,4.346299576347142,0.1818181818181818,True,False,True,1.0666666666666669,qwen2.5-7b
jafr-017,ja-fr,qwen2.5-7b,False,13687.0,,雨が止んだら出発しましょう。,Partons quand la pluie s'arretera.,Allez-y dès que le soleil apparaîtra.,"Cette phrase donne une directive pour sortir à l'arrivée de la pluie, en utilisant un préposition 'dès que'.",True,True,2,2,True,2,True,True,0.3333333333333333,8.802183072000155,4.346299576347142,0.0,True,False,True,1.088235294117647,qwen2.5-7b
jafr-018,ja-fr,qwen2.5-7b,False,48135.0,,今週は忙しいので、会議を延期できますか？,"Cette semaine je suis occupe, peut-on reporter la reunion ?",Est-ce que vous pourriez annuler les réunions ce week-end ?,Cette phrase demande à une personne si elle peut annuler des réunions qui se tiendraient pendant la fin de semaine.,True,True,2,2,True,3,True,True,0.0,8.802183072000155,4.346299576347142,0.1,True,False,True,1.0,qwen2.5-7b
jafr-019,ja-fr,qwen2.5-7b,False,10460.0,,この料理は思ったより辛かったです。,Ce plat etait plus epice que je ne le pensais.,Cela de la cuisine est moins dure que prévu.,Le texte indique que le plat a été plus délicieux que ce qu'on avait imaginé.,True,True,2,2,True,2,True,True,0.0,8.802183072000155,4.346299576347142,0.1052631578947368,True,False,True,0.9565217391304348,qwen2.5-7b
jafr-020,ja-fr,qwen2.5-7b,False,37377.0,,電気を消してから寝てください。,"Eteins la lumiere avant de dormir, s'il te plait.",Désactivez l'électricité avant de vous coucher.,Cette phrase demande d'arrêter les appareils électriques avant de se coucher pour économiser l'énergie et éviter la surchauffe.,True,True,2,2,False,1,True,False,0.3333333333333333,8.802183072000155,4.346299576347142,0.2666666666666666,True,False,True,0.9591836734693876,qwen2.5-7b
jafr-021,ja-fr,qwen2.5-7b,False,30068.0,,新しいアパートは駅から歩いて五分です。,Le nouvel appartement est a cinq minutes a pied de la gare.,Il y a un appartement nouveau qui est à cinq minutes en voiture du stade.,Le texte indique que l'appartement est situé à une distance d'environ cinq minutes en voiture de la gare.,True,True,1,1,True,2,True,True,0.6666666666666666,8.802183072000155,4.346299576347142,0.2962962962962963,True,False,True,1.2372881355932204,qwen2.5-7b
jafr-022,ja-fr,qwen2.5-7b,False,41615.0,,試験の結果は来週発表されます。,Les resultats de l'examen seront publies la semaine prochaine.,Les résultats de l'examen seront publiés la semaine prochaine.,Le texte indique que les résultats d'un examen seront annoncés dans la semaine à venir.,True,True,3,3,True,2,True,True,0.3333333333333333,8.802183072000155,4.346299576347142,0.7777777777777778,True,False,True,1.0,qwen2.5-7b
jafr-023,ja-fr,qwen2.5-7b,False,41880.0,,彼は約束を守る人です。,C'est quelqu'un qui tient ses promesses.,Il est un homme qui se tient à ses promesses.,Le texte indique que la personne respecte les engagements qu'elle fait.,True,True,2,2,True,3,True,True,0.3333333333333333,8.802183072000155,4.346299576347142,0.5,True,False,True,1.125,qwen2.5-7b
jafr-024,ja-fr,qwen2.5-7b,False,30974.0,,この店では現金しか使えません。,"Dans ce magasin, on ne peut payer qu'en liquide.",Cet établissement ne prend que la monnaie.,Le texte indique que cette boutique n'autorise pas l'utilisation de cartes de crédit ou autres moyens non échangeables contre des pièces de monnaie.,True,True,2,2,True,3,False,False,0.3333333333333333,8.802183072000155,4.346299576347142,0.125,True,False,True,0.875,qwen2.5-7b
jafr-025,ja-fr,qwen2.5-7b,False,11826.0,,今日は早く帰らなければなりません。,"Aujourd'hui, je dois rentrer tot.",Demain je partirai tôt.,"Le texte japonais exprime une volonté de rentrer tard le soir, ce qui est traduit par 'je partirai tôt' en français pour signifier 'I will leave early'.",True,True,3,3,True,2,True,True,0.0,8.802183072000155,4.346299576347142,0.2222222222222222,True,False,True,0.696969696969697,qwen2.5-7b
frja-001,fr-ja,qwen2.5-7b,True,84914.0,,"Bonjour, comment vas-tu ?",こんにちは、お元気ですか？,こんにちは、どのようにお過ごしですか？,"Ce gérant japonais traduit en anglais de manière polie par 'Hello, how are you?'.",True,True,1,1,True,1,False,False,0.3333333333333333,11.808429434786484,34.895001111511334,0.6875,True,False,True,1.4615384615384617,qwen2.5-7b-pivot
frja-002,fr-ja,qwen2.5-7b,True,87739.0,,Je suis etudiant a l'universite de Tsukuba.,私は筑波大学の学生です。,私はスチューデントです。スチューダーの大学院生です。,"Cette phrase en japonais traduit la phrase française fournie en anglais, conservant le même sens.",True,True,2,2,True,1,True,True,0.0,11.808429434786484,34.895001111511334,0.4210526315789473,True,False,True,2.1666666666666665,qwen2.5-7b-pivot
frja-003,fr-ja,qwen2.5-7b,True,125617.0,,"Il pleut beaucoup aujourd'hui, prends un parapluie.",今日は雨がたくさん降っているので、傘を持っていって。,雨が強く降る今日、傘を取ってください。,La phrase indique que quelqu'un doit prendre une paire de gants car il pleut très fort aujourd'hui.,True,True,2,2,True,1,True,True,0.0,11.808429434786484,34.895001111511334,0.5333333333333333,True,False,True,0.7307692307692307,qwen2.5-7b-pivot
frja-004,fr-ja,qwen2.5-7b,True,63191.0,,J'aime apprendre le japonais parce que c'est difficile.,日本語を学ぶのが好きです。難しいからです。,私は日本語を学ぶのが好きです。それは難しいです。,"Cette phrase exprime un penchant personnel pour apprendre le japonais, car elle est considérée comme une tâche difficile.",True,True,2,2,True,1,True,True,0.0,11.808429434786484,34.895001111511334,0.8444444444444444,True,False,True,1.1428571428571428,qwen2.5-7b-pivot
frja-005,fr-ja,qwen2.5-7b,True,145712.0,,"Si tu as du temps, viens demain.",時間があれば、明日来てください。,また明日に来てください。,"Cette phrase japonaise traduit le français 'Si tu as du temps, viens demain.' en anglais pour dire 'Reviens demain si tu as de la place'。",True,True,1,1,True,2,True,True,0.3333333333333333,11.808429434786484,34.895001111511334,0.6428571428571429,True,False,True,0.75,qwen2.5-7b-pivot
frja-006,fr-ja,qwen2.5-7b,True,144250.0,,Je n'ai pas encore fini le rapport.,まだレポートが終わっていません。,私は報告をまだ完成していません。,Cette phrase est en français et signifie 'j'ai pas encore terminé le rapport'.,True,True,2,2,True,3,True,True,0.3333333333333333,11.808429434786484,34.895001111511334,0.5,True,False,True,1.0,qwen2.5-7b-pivot
frja-007,fr-ja,qwen2.5-7b,True,143636.0,,Peux-tu parler plus lentement ?,もう少しゆっくり話してもらえますか？,はっきりとゆっくり話してください。,"Cette phrase traduit directement le texte en français, demandant aux locuteurs de parler clairement et lentement.",True,True,2,2,True,2,True,True,0.0,11.808429434786484,34.895001111511334,0.3999999999999999,True,False,True,0.9444444444444444,qwen2.5-7b-pivot
frja-008,fr-ja,qwen2.5-7b,True,171218.0,,Il faut etudier chaque jour.,毎日勉強しなければなりません。,毎日勉強してください。,Cette phrase japonaise traduit la recommandation française 'Il faut etudier chaque jour' pour dire 'étudie tous les jours'.,True,True,1,1,False,3,False,False,0.0,11.808429434786484,34.895001111511334,0.4615384615384615,True,False,True,0.7333333333333333,qwen2.5-7b-pivot
frja-009,fr-ja,qwen2.5-7b,True,207084.0,,Ce livre est plus interessant que celui-la.,この本はあの本より面白いです。,この本はそれよりも興味深いです。,Cette phrase utilise le comparatif en japonais pour exprimer que « ce livre » est plus intéressant que « celui-ci ».,True,True,1,1,False,2,False,False,0.6666666666666666,11.808429434786484,34.895001111511334,0.6451612903225806,True,False,True,1.0666666666666669,qwen2.5-7b-pivot
frja-010,fr-ja,qwen2.5-7b,True,50404.0,,J'ai oublie mon portefeuille dans le train.,電車に財布を忘れました。,忘却したのは、列車で落としたウォレットです。,La phrase est traduite directement du français au japonais en conservant la même signification.,True,True,1,1,True,2,True,True,0.0,11.808429434786484,34.895001111511334,0.2352941176470588,True,False,True,1.8333333333333333,qwen2.5-7b-pivot
jafr-001,ja-fr,qwen2.5-7b,True,82008.0,,すみません、駅はどこですか？,"Excusez-moi, ou se trouve la gare ?",Où est la gare ?,"Je m'excuse, où est la gare ?",True,True,1,1,True,1,True,True,0.3333333333333333,11.808429434786484,34.895001111511334,0.5,True,False,True,0.4571428571428571,qwen2.5-7b-pivot
jafr-002,ja-fr,qwen2.5-7b,True,40885.0,,昨日は友達と映画を見に行きました。,"Hier, je suis alle voir un film avec des amis.",Hier j'ai vu une film avec mes amis.,"La source texte est traduite directement en français, préservant la signification et le structure de la phrase originale japonaise.",True,True,1,1,True,1,True,True,0.0,11.808429434786484,34.895001111511334,0.3333333333333332,True,False,True,0.782608695652174,qwen2.5-7b-pivot
jafr-003,ja-fr,qwen2.5-7b,True,85401.0,,この問題は少し難しいけど、頑張れば理解できます。,"Ce probleme est un peu difficile, mais si on fait des efforts on peut le comprendre.","Cela pose un problème qui est un peu difficile, mais avec du travail, il peut être compris.",The translation maintains the original meaning while adapting it to French syntax and vocabulary.,True,True,3,3,True,3,True,True,0.0,11.808429434786484,34.895001111511334,0.3636363636363636,True,False,True,1.0833333333333333,qwen2.5-7b-pivot
jafr-004,ja-fr,qwen2.5-7b,True,97551.0,,毎朝コーヒーを飲んでから学校へ行きます。,"Chaque matin, je bois un cafe puis je vais a l'ecole.","Chaque matin, je bois de la caféine et je vais à l'école.",Le texte source décrit une routine consistant à boire du café le matin avant d'aller à l'école. La traduction maintient cette signification en utilisant des phrasés plus naturels de la langue française.,True,True,2,2,True,3,True,True,0.0,11.808429434786484,34.895001111511334,0.5217391304347826,True,False,True,1.0754716981132075,qwen2.5-7b-pivot
jafr-005,ja-fr,qwen2.5-7b,True,98481.0,,今日は早く帰ってもいいですか？,Est-ce que je peux rentrer tot aujourd'hui ?,Pourrai-je rentrer chez moi tôt aujourd'hui ?,La phrase japonaise '今日は早く帰ってもいいですか？' se traduit en français par la question 'Pourrai-je rentrer chez moi tôt aujourd'hui?'.,True,False,2,2,False,2,True,False,0.3333333333333333,11.808429434786484,34.895001111511334,0.3999999999999999,True,False,True,1.0227272727272727,qwen2.5-7b-pivot
jafr-006,ja-fr,qwen2.5-7b,True,97616.0,,日本に来てから三年になります。,Cela fait trois ans que je suis venu au Japon.,Je suis allé en Japon pendant trois ans.,La phrase japonaise '日本に来てから三年になります' se traduit par la phrase française 'J'ai été au Japon pendant trois ans'.,True,False,1,1,True,2,True,False,0.0,11.808429434786484,34.895001111511334,0.1111111111111111,True,False,True,0.8695652173913043,qwen2.5-7b-pivot
jafr-007,ja-fr,qwen2.5-7b,True,68752.0,,彼は会議中なので電話に出られません。,"Il est en reunion, donc il ne peut pas repondre au telephone.",Il ne peut pas répondre au appel car il est en réunion.,Le français correspondant à la phrase japonaise '彼は会議中なので電話に出られません。' est 'Il ne peut pas répondre au appel car il est en réunion.',True,False,1,1,True,1,True,False,0.0,11.808429434786484,34.895001111511334,0.4166666666666667,True,False,True,0.9016393442622952,qwen2.5-7b-pivot
jafr-008,ja-fr,qwen2.5-7b,True,70568.0,,もっと静かにしてくれませんか。,Pourriez-vous parler plus doucement ?,Qu'il vous calme.,La traduction fournie est la version anglaise directe du phrase japonais 'mochi shizukana kudasaimase n desu ka?'.,True,True,1,1,True,3,True,True,0.0,11.808429434786484,34.895001111511334,0.0,True,False,True,0.4594594594594595,qwen2.5-7b-pivot
jafr-009,ja-fr,qwen2.5-7b,True,23150.0,,もし雨が降ったら、試合は中止になります。,"S'il pleut, le match sera annule.","Si il pleut pendant le jeu, la rencontre sera reportée.",Cette phrase directement traduit le texte japonais donné et la pivote en anglais fournie dans le source.,True,True,1,1,True,2,True,True,0.0,11.808429434786484,34.895001111511334,0.25,True,False,True,1.6666666666666667,qwen2.5-7b-pivot
jafr-010,ja-fr,qwen2.5-7b,True,73549.0,,宿題を忘れてしまいました。,J'ai oublie les devoirs.,Je me suis oublié de faire ma maison d'exercices.,"Le texte source parle d'oublier de faire ses devoirs, ce qui se traduit en français par « J'ai oublié de faire mes exercices de révision ».",True,True,2,2,True,3,True,True,0.6666666666666666,11.808429434786484,34.895001111511334,0.0,True,False,True,2.0416666666666665,qwen2.5-7b-pivot
frja-011,fr-ja,qwen2.5-7b,True,57944.0,,J'habite pres du campus.,私はキャンパスの近くに住んでいます。,私はキャンパスに近いです。,Cette phrase est en japonais et signifie littéralement « Je vis à proximité de l'école. »,True,True,3,3,True,2,True,True,0.0,11.808429434786484,34.895001111511334,0.7096774193548387,True,False,True,0.7222222222222222,qwen2.5-7b-pivot
